event_id_a,event_id_b,source_a,source_b,date_similarity,location_similarity,description_similarity,same_event,decision,event_typology,review_notes
NEI-2021-SK-007,NEI-2021-SK-012,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),82_DAYS_DIFF,36.72_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 36.7 km and 82 days. Roads: '' vs ''.
NEI-2021-SK-007,NEI-2021-SK-013,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),81_DAYS_DIFF,45.95_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 45.9 km and 81 days. Roads: '' vs 'NH 10'.
NEI-2021-SK-007,NEI-2021-SK-014,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),82_DAYS_DIFF,38.09_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 38.1 km and 82 days. Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-007,NEI-2021-SK-015,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),54_DAYS_DIFF,31.98_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 32.0 km and 54 days. Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-007,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),141_DAYS_DIFF,0.26_KM,HIGH,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 0.3 km and 141 days. Roads: '' vs ''.
NEI-2021-SK-007,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),133_DAYS_DIFF,2.08_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 2.1 km and 133 days. Roads: '' vs ''.
NEI-2021-SK-007,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),52_DAYS_DIFF,44.90_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 44.9 km and 52 days. Roads: '' vs 'Bongten-Changay road'.
NEI-2021-SK-008,NEI-2021-SK-009,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),85_DAYS_DIFF,41.07_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 41.1 km and 85 days. Roads: '' vs ''.
NEI-2021-SK-008,NEI-2021-SK-010,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),51_DAYS_DIFF,22.49_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 22.5 km and 51 days. Roads: '' vs 'La turning-Basilakha Road'.
NEI-2021-SK-008,NEI-2021-SK-011,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),43_DAYS_DIFF,30.71_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 30.7 km and 43 days. Roads: '' vs ''.
NEI-2021-SK-008,NEI-2021-SK-012,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),42_DAYS_DIFF,13.92_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 13.9 km and 42 days. Roads: '' vs ''.
NEI-2021-SK-008,NEI-2021-SK-013,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),43_DAYS_DIFF,17.03_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 17.0 km and 43 days. Roads: '' vs 'NH 10'.
NEI-2021-SK-008,NEI-2021-SK-014,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),42_DAYS_DIFF,19.24_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 19.2 km and 42 days. Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-008,NEI-2021-SK-015,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),70_DAYS_DIFF,21.24_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 21.2 km and 70 days. Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-008,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),17_DAYS_DIFF,29.89_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 29.9 km and 17 days. Roads: '' vs ''.
NEI-2021-SK-008,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),9_DAYS_DIFF,31.42_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 31.4 km and 9 days. Roads: '' vs ''.
NEI-2021-SK-008,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),72_DAYS_DIFF,36.65_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 36.6 km and 72 days. Roads: '' vs 'Bongten-Changay road'.
NEI-2021-SK-009,NEI-2021-SK-010,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),136_DAYS_DIFF,18.68_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 18.7 km and 136 days. Roads: '' vs 'La turning-Basilakha Road'.
NEI-2021-SK-009,NEI-2021-SK-011,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),128_DAYS_DIFF,23.78_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 23.8 km and 128 days. Roads: '' vs ''.
NEI-2021-SK-009,NEI-2021-SK-012,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),127_DAYS_DIFF,49.52_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 49.5 km and 127 days. Roads: '' vs ''.
NEI-2021-SK-009,NEI-2021-SK-015,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),155_DAYS_DIFF,45.03_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 45.0 km and 155 days. Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-009,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),68_DAYS_DIFF,12.91_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 12.9 km and 68 days. Roads: '' vs ''.
NEI-2021-SK-009,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),76_DAYS_DIFF,12.42_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 12.4 km and 76 days. Roads: '' vs ''.
NEI-2021-SK-010,NEI-2021-SK-011,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),8_DAYS_DIFF,16.42_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 16.4 km and 8 days. Roads: 'La turning-Basilakha Road' vs ''.
NEI-2021-SK-010,NEI-2021-SK-012,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),9_DAYS_DIFF,31.26_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 31.3 km and 9 days. Roads: 'La turning-Basilakha Road' vs ''.
NEI-2021-SK-010,NEI-2021-SK-013,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),8_DAYS_DIFF,38.38_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 38.4 km and 8 days. Roads: 'La turning-Basilakha Road' vs 'NH 10'.
NEI-2021-SK-010,NEI-2021-SK-014,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),9_DAYS_DIFF,33.60_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 33.6 km and 9 days. Roads: 'La turning-Basilakha Road' vs 'Joerthang Legship Road -'.
NEI-2021-SK-010,NEI-2021-SK-015,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),19_DAYS_DIFF,28.91_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 28.9 km and 19 days. Roads: 'La turning-Basilakha Road' vs 'Joerthang Legship Road -'.
NEI-2021-SK-010,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),68_DAYS_DIFF,8.04_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 8.0 km and 68 days. Roads: 'La turning-Basilakha Road' vs ''.
NEI-2021-SK-010,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),60_DAYS_DIFF,9.82_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 9.8 km and 60 days. Roads: 'La turning-Basilakha Road' vs ''.
NEI-2021-SK-010,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),21_DAYS_DIFF,43.46_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 43.5 km and 21 days. Roads: 'La turning-Basilakha Road' vs 'Bongten-Changay road'.
NEI-2021-SK-011,NEI-2021-SK-012,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),1_DAYS_DIFF,32.58_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 32.6 km and 1 days. Roads: '' vs ''.
NEI-2021-SK-011,NEI-2021-SK-013,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),EXACT_DATE,47.72_KM,LOW,FALSE,DIFFERENT_EVENT,MULTI_SLOPE_CORRIDOR_CLUSTER,MULTI_SLOPE_CORRIDOR_CLUSTER: Distinct slope failures triggered on same date along corridor (47.7 km apart; Loc A: 'Seley ward under Tumin Lingee Constituency' vs Loc B: 'Seti jhora Kalimpong near'). Roads: '' vs 'NH 10'.
NEI-2021-SK-011,NEI-2021-SK-014,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),1_DAYS_DIFF,31.93_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 31.9 km and 1 days. Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-011,NEI-2021-SK-015,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),27_DAYS_DIFF,24.05_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 24.1 km and 27 days. Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-011,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),60_DAYS_DIFF,12.87_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 12.9 km and 60 days. Roads: '' vs ''.
NEI-2021-SK-011,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),52_DAYS_DIFF,12.18_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 12.2 km and 52 days. Roads: '' vs ''.
NEI-2021-SK-011,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),29_DAYS_DIFF,34.07_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 34.1 km and 29 days. Roads: '' vs 'Bongten-Changay road'.
NEI-2021-SK-012,NEI-2021-SK-013,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),1_DAYS_DIFF,22.28_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 22.3 km and 1 days. Roads: '' vs 'NH 10'.
NEI-2021-SK-012,NEI-2021-SK-014,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),EXACT_DATE,5.96_KM,LOW,FALSE,DIFFERENT_EVENT,MULTI_SLOPE_CORRIDOR_CLUSTER,MULTI_SLOPE_CORRIDOR_CLUSTER: Distinct slope failures triggered on same date along corridor (6.0 km apart; Loc A: 'Between Melli and Jorethang' vs Loc B: 'Sisney Petrol Pump'). Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-012,NEI-2021-SK-015,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),28_DAYS_DIFF,12.36_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 12.4 km and 28 days. Roads: '' vs 'Joerthang Legship Road -'.
NEI-2021-SK-012,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),59_DAYS_DIFF,36.94_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 36.9 km and 59 days. Roads: '' vs ''.
NEI-2021-SK-012,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),51_DAYS_DIFF,38.01_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 38.0 km and 51 days. Roads: '' vs ''.
NEI-2021-SK-012,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),30_DAYS_DIFF,24.74_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 24.7 km and 30 days. Roads: '' vs 'Bongten-Changay road'.
NEI-2021-SK-013,NEI-2021-SK-014,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),1_DAYS_DIFF,28.00_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 28.0 km and 1 days. Roads: 'NH 10' vs 'Joerthang Legship Road -'.
NEI-2021-SK-013,NEI-2021-SK-015,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),27_DAYS_DIFF,34.03_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 34.0 km and 27 days. Roads: 'NH 10' vs 'Joerthang Legship Road -'.
NEI-2021-SK-013,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),60_DAYS_DIFF,46.21_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 46.2 km and 60 days. Roads: 'NH 10' vs ''.
NEI-2021-SK-013,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),52_DAYS_DIFF,47.85_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 47.8 km and 52 days. Roads: 'NH 10' vs ''.
NEI-2021-SK-013,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),29_DAYS_DIFF,46.80_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 46.8 km and 29 days. Roads: 'NH 10' vs 'Bongten-Changay road'.
NEI-2021-SK-014,NEI-2021-SK-015,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),28_DAYS_DIFF,8.75_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 8.7 km and 28 days. Roads: 'Joerthang Legship Road -' vs 'Joerthang Legship Road -'.
NEI-2021-SK-014,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),59_DAYS_DIFF,38.29_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 38.3 km and 59 days. Roads: 'Joerthang Legship Road -' vs ''.
NEI-2021-SK-014,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),51_DAYS_DIFF,39.11_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 39.1 km and 51 days. Roads: 'Joerthang Legship Road -' vs ''.
NEI-2021-SK-014,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),30_DAYS_DIFF,18.84_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 18.8 km and 30 days. Roads: 'Joerthang Legship Road -' vs 'Bongten-Changay road'.
NEI-2021-SK-015,NEI-2021-SK-016,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),87_DAYS_DIFF,32.14_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 32.1 km and 87 days. Roads: 'Joerthang Legship Road -' vs ''.
NEI-2021-SK-015,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),79_DAYS_DIFF,32.68_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 32.7 km and 79 days. Roads: 'Joerthang Legship Road -' vs ''.
NEI-2021-SK-015,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),2_DAYS_DIFF,15.98_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 16.0 km and 2 days. Roads: 'Joerthang Legship Road -' vs 'Bongten-Changay road'.
NEI-2021-SK-015,NEI-2021-TR-001,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),1_DAYS_DIFF,545.13_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 545.1 km and 1 days. Roads: 'Joerthang Legship Road -' vs ''.
NEI-2021-SK-015,NEI-2021-TR-002,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),1_DAYS_DIFF,547.58_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 547.6 km and 1 days. Roads: 'Joerthang Legship Road -' vs ''.
NEI-2021-SK-016,NEI-2021-SK-017,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),8_DAYS_DIFF,1.84_KM,MODERATE,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 1.8 km and 8 days. Roads: '' vs ''.
NEI-2021-SK-016,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),89_DAYS_DIFF,45.01_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 45.0 km and 89 days. Roads: '' vs 'Bongten-Changay road'.
NEI-2021-SK-017,NEI-2021-SK-018,NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),NESAC-SR-277-2022 (Seasonal Landslide Inventory for NER - 2021),81_DAYS_DIFF,45.08_KM,LOW,FALSE,DIFFERENT_EVENT,PROXIMAL_INDEPENDENT_EVENT,PROXIMAL_INDEPENDENT_EVENT: Independent slope occurrences separated by 45.1 km and 81 days. Roads: '' vs 'Bongten-Changay road'.
